image_name,bbox_x,bbox_y,bbox_width,bbox_height,Gender,Smile
im_GenFex_06565.jpg,423.2425,876.6533,264.4016,559.9714,0,1
im_GenFex_06566.jpg,38.1719,57.6719,47.6563,47.6563,0,1
im_GenFex_06567.jpg,38.1719,40.1719,47.6563,47.6563,0,1
im_GenFex_06568.jpg,19.5859,47.0859,23.8281,23.8281,0,0
im_GenFex_06569.jpg,241,584.5,216.5,504.5,0,1
im_GenFex_06570.jpg,157,234.5,138.5,206.5,0,1
im_GenFex_06571.jpg,116.1945,246.0461,88.4116,203.606,0,1
im_GenFex_06572.jpg,83.7063,186.5891,57.9349,149.8308,0,1
im_GenFex_06573.jpg,273,616.5,200.5,520.5,0,1
im_GenFex_06574.jpg,61,126.5,34.5,98.5,0,0
im_GenFex_06575.jpg,77,158.5,50.5,122.5,0,0
im_GenFex_06576.jpg,331.8251,726.4774,211.8605,616.2023,0,1
im_GenFex_06577.jpg,169.897,406.9084,174.675,406.9084,0,1
im_GenFex_06578.jpg,42.1328,52.1328,52.7344,52.7344,0,1
im_GenFex_06579.jpg,188.9489,318.8005,88.4116,179.3546,0,1
im_GenFex_06580.jpg,117,206.5,82.5,138.5,0,1
im_GenFex_06581.jpg,42.1328,53.6328,52.7344,52.7344,0,1
im_GenFex_06582.jpg,196.0033,481.0439,174.6101,481.0439,0,1
im_GenFex_06583.jpg,130.4922,264.9922,166.0156,166.0156,0,1
im_GenFex_06584.jpg,39.3906,39.3906,49.2188,49.2188,0,1
im_GenFex_06585.jpg,243.5147,373.3663,130.8516,252.109,0,1
im_GenFex_06586.jpg,474.5795,815.3353,244.2542,494.9727,0,1
im_GenFex_06587.jpg,97.4907,214.1579,80.9089,195.7787,0,0
im_GenFex_06588.jpg,166.4126,505.9273,211.8605,487.5481,0,1
im_GenFex_06589.jpg,220.6797,347.1797,281.6406,281.6406,0,0
im_GenFex_06590.jpg,251.7186,550.688,230.3253,536.7591,0,1
im_GenFex_06591.jpg,106.5606,230.0944,77.0315,177.3141,0,1
im_GenFex_06592.jpg,26.5938,81.5938,32.8125,32.8125,0,0
im_GenFex_06593.jpg,33,102.5,34.5,94.5,0,1
im_GenFex_06594.jpg,51.2734,96.7734,64.4531,64.4531,0,0
im_GenFex_06595.jpg,52.1875,66.6875,65.625,65.625,0,1
im_GenFex_06596.jpg,237.7898,522.8303,146.7525,397.4711,0,1
im_GenFex_06597.jpg,85.4485,193.1482,71.7534,166.758,0,1
im_GenFex_06598.jpg,184.7917,287.6746,99.2881,191.1839,0,1
im_GenFex_06599.jpg,168.1457,453.1863,146.7525,425.3287,0,1
im_GenFex_06600.jpg,61,150.5,50.5,130.5,0,1
im_GenFex_06601.jpg,161,348.5,108.5,276.5,0,0
im_GenFex_06602.jpg,264.9016,491.3569,164.119,385.7963,0,1
im_GenFex_06603.jpg,56.1375,149.8308,34.961,122.262,0,1
im_GenFex_06604.jpg,31.4688,34.4688,39.0625,39.0625,0,1
im_GenFex_06605.jpg,48.2266,126.2266,60.5469,60.5469,0,1
im_GenFex_06606.jpg,279.5762,578.5456,160.6813,439.2575,0,1
im_GenFex_06607.jpg,275.4576,393.7134,214.2603,298.7088,0,0
im_GenFex_06608.jpg,65,150.5,58.5,130.5,0,1
im_GenFex_06609.jpg,223.8609,522.8303,160.6813,397.4711,0,0
im_GenFex_06610.jpg,97,178.5,66.5,130.5,0,1
im_GenFex_06611.jpg,175.1101,331.3092,233.8076,387.0245,0,1
im_GenFex_06612.jpg,446.7219,1073.0183,348.7202,878.015,0,1
im_GenFex_06613.jpg,73,162.5,54.5,134.5,0,1
im_GenFex_06614.jpg,59.1953,63.6953,74.6094,74.6094,0,0
im_GenFex_06615.jpg,53,134.5,42.5,106.5,0,1
im_GenFex_06616.jpg,33,106.5,30.5,90.5,0,1
im_GenFex_06617.jpg,138.4141,255.4141,176.1719,176.1719,0,1
im_GenFex_06618.jpg,74.8924,182.5921,82.3095,177.3141,0,1
im_GenFex_06619.jpg,33,106.5,38.5,106.5,0,1
im_GenFex_06620.jpg,55.2344,66.2344,69.5313,69.5313,0,1
im_GenFex_06621.jpg,313.446,708.0982,285.3772,671.3398,0,1
im_GenFex_06622.jpg,338.794,792.2047,264.4016,665.532,0,1
im_GenFex_06623.jpg,74.8924,166.758,71.7534,150.9239,0,1
im_GenFex_06624.jpg,207.1375,479.4664,164.1974,406.712,0,1
im_GenFex_06625.jpg,217,306.5,66.5,146.5,0,0
im_GenFex_06626.jpg,125.6172,162.6172,159.7656,159.7656,0,0
im_GenFex_06627.jpg,386.9626,763.2357,230.2397,561.0648,0,1
im_GenFex_06628.jpg,23.5469,41.0469,28.9063,28.9063,0,1
im_GenFex_06629.jpg,196.0033,331.3092,275.594,393.9889,0,1
im_GenFex_06630.jpg,97.4907,186.5891,76.3141,154.4256,0,1
im_GenFex_06631.jpg,583.0352,843.2384,430.9635,682.8948,0,0
im_GenFex_06632.jpg,73,134.5,66.5,130.5,0,1
im_GenFex_06633.jpg,225,536.5,296.5,616.5,0,1
im_GenFex_06634.jpg,81,174.5,74.5,154.5,0,1
im_GenFex_06635.jpg,120.4646,218.7527,113.0724,195.7787,0,1
im_GenFex_06636.jpg,73.7544,197.5432,82.3487,179.3546,0,1
im_GenFex_06637.jpg,27.5078,56.5078,33.9844,33.9844,0,1
im_GenFex_06638.jpg,42.1328,55.1328,52.7344,52.7344,0,1
im_GenFex_06639.jpg,193,504.5,168.5,488.5,0,1
im_GenFex_06640.jpg,166.4126,372.6783,133.749,326.7303,0,1
im_GenFex_06641.jpg,223.8609,508.9015,132.8237,439.2575,0,1
im_GenFex_06642.jpg,31.4688,44.4688,39.0625,39.0625,0,1
im_GenFex_06643.jpg,83.7063,181.9943,71.7193,163.6152,0,1
im_GenFex_06644.jpg,423.2425,897.7654,306.6258,686.6441,0,0
im_GenFex_06645.jpg,441,604.5,172.5,300.5,0,0
im_GenFex_06646.jpg,90.7265,214.2603,103.4216,203.7042,0,1
im_GenFex_06647.jpg,175.6021,363.4887,152.1282,354.2991,0,1
im_GenFex_06648.jpg,137,206.5,86.5,146.5,0,1
im_GenFex_06649.jpg,65,138.5,30.5,106.5,0,1
im_GenFex_06650.jpg,97,178.5,62.5,146.5,0,1
im_GenFex_06651.jpg,221.5501,409.4366,161.3178,354.2991,0,1
im_GenFex_06652.jpg,53,122.5,42.5,110.5,0,1
im_GenFex_06653.jpg,73,162.5,62.5,158.5,0,0
im_GenFex_06654.jpg,129,300.5,124.5,284.5,0,1
im_GenFex_06655.jpg,26.2891,45.7891,32.4219,32.4219,0,1
im_GenFex_06656.jpg,73,146.5,42.5,110.5,0,1
im_GenFex_06657.jpg,209.9321,522.8303,244.2542,508.9015,0,1
im_GenFex_06658.jpg,69,142.5,50.5,118.5,0,1
im_GenFex_06659.jpg,26.5938,76.5938,32.8125,32.8125,0,0
im_GenFex_06660.jpg,368.5835,763.2357,266.998,597.8231,0,1
im_GenFex_06661.jpg,34.2109,52.2109,42.5781,42.5781,0,0
im_GenFex_06662.jpg,201.5652,449.1327,143.0069,375.2402,0,1
im_GenFex_06663.jpg,481,660.5,500.5,668.5,0,0
im_GenFex_06664.jpg,221,296,26.5,106.5,0,1
im_GenFex_06665.jpg,32.3828,41.8828,40.2344,40.2344,0,1
im_GenFex_06666.jpg,69.6144,182.5921,77.0315,166.758,0,0
im_GenFex_06667.jpg,49,118.5,14.5,94.5,0,1
im_GenFex_06668.jpg,385,792.5,248.5,568.5,0,1
im_GenFex_06669.jpg,53,122.5,58.5,126.5,0,1
im_GenFex_06670.jpg,33,98.5,34.5,82.5,0,1
im_GenFex_06671.jpg,50.0547,113.5547,62.8906,62.8906,0,1
im_GenFex_06672.jpg,488.5083,829.2641,286.0406,550.688,0,1
im_GenFex_06673.jpg,273,600.5,248.5,568.5,0,1
im_GenFex_06674.jpg,108,79,100,100,0,1
im_GenFex_06675.jpg,389.0234,885.6785,327.8948,764.4211,0,1
im_GenFex_06676.jpg,225,412.5,228.5,404.5,0,0
im_GenFex_06677.jpg,267.498,464.5741,198.0761,372.6783,0,1
im_GenFex_06678.jpg,90.7265,203.7042,55.9193,150.9239,0,1
im_GenFex_06679.jpg,137,222.5,118.5,202.5,0,1
im_GenFex_06680.jpg,533.996,891.8899,285.3772,597.8231,0,1
im_GenFex_06681.jpg,57,150.5,46.5,134.5,0,1
im_GenFex_06682.jpg,55.2344,99.2344,69.5313,69.5313,0,0
im_GenFex_06683.jpg,545,904.5,264.5,568.5,0,0
im_GenFex_06684.jpg,77,142.5,50.5,118.5,0,1
im_GenFex_06685.jpg,29,98.5,14.5,74.5,0,0
im_GenFex_06686.jpg,432.7931,717.8337,230.3253,508.9015,0,1
im_GenFex_06687.jpg,49,110.5,46.5,98.5,0,1
im_GenFex_06688.jpg,328.3948,588.598,176.3231,394.5863,0,1
im_GenFex_06689.jpg,113,218.5,98.5,174.5,0,1
im_GenFex_06690.jpg,48.2266,95.2266,60.5469,60.5469,0,0
im_GenFex_06691.jpg,53,154.5,58.5,138.5,0,1
im_GenFex_06692.jpg,117.1167,322.4599,79.6705,238.0114,0,1
im_GenFex_06693.jpg,38.4766,44.4766,48.0469,48.0469,0,0
im_GenFex_06694.jpg,203.1709,579.444,211.8605,561.0648,0,1
im_GenFex_06695.jpg,21,106.5,34.5,102.5,0,1
im_GenFex_06696.jpg,191.0091,417.4645,121.8947,333.016,0,1
im_GenFex_06697.jpg,257,412.5,156.5,300.5,0,1
im_GenFex_06698.jpg,65,138.5,34.5,114.5,0,1
im_GenFex_06699.jpg,195.0117,467.3407,188.4489,430.9635,0,1
im_GenFex_06700.jpg,152.6282,250.9162,103.8829,195.7787,0,1
im_GenFex_06701.jpg,65,138.5,46.5,130.5,0,1
im_GenFex_06702.jpg,161,324.5,180.5,332.5,0,1
im_GenFex_06703.jpg,423.721,818.3732,230.2397,616.2023,0,1
im_GenFex_06704.jpg,169,266.5,118.5,202.5,0,1
im_GenFex_06705.jpg,166.4126,363.4887,179.6969,363.4887,0,0
im_GenFex_06706.jpg,74.5167,177.3995,62.5297,159.0204,0,1
im_GenFex_06707.jpg,113,198.5,114.5,186.5,0,1
im_GenFex_06708.jpg,195.0117,479.4664,164.1974,430.9635,0,1
im_GenFex_06709.jpg,189,262.5,178.5,254.5,0,1
im_GenFex_06710.jpg,289,616.5,184.5,456.5,0,1
im_GenFex_06711.jpg,74.8924,177.3141,71.7534,182.5921,0,1
im_GenFex_06712.jpg,30.25,43.75,37.5,37.5,0,1
im_GenFex_06713.jpg,32.3828,55.3828,40.2344,40.2344,0,1
im_GenFex_06714.jpg,57,130.5,70.5,142.5,0,1
im_GenFex_06715.jpg,175.1101,338.2736,115.4127,233.8076,0,1
im_GenFex_06716.jpg,20.5,53,25,25,0,1
im_GenFex_06717.jpg,66.2031,101.7031,83.5938,83.5938,0,1
im_GenFex_06718.jpg,23.5469,38.0469,28.9063,28.9063,0,1
im_GenFex_06719.jpg,41,106.5,22.5,82.5,0,0
im_GenFex_06720.jpg,265.6474,428.8109,198.9855,359.1668,0,1
im_GenFex_06721.jpg,433,792.5,232.5,568.5,0,1
im_GenFex_06722.jpg,69,138.5,34.5,106.5,0,1
im_GenFex_06723.jpg,105.4661,233.8076,94.5195,232.4305,0,1
im_GenFex_06724.jpg,57,142.5,34.5,106.5,0,1
im_GenFex_06725.jpg,73,146.5,42.5,118.5,0,1
im_GenFex_06726.jpg,349.3501,586.3615,227.4554,449.1327,0,1
im_GenFex_06727.jpg,97,194.5,46.5,130.5,0,1
im_GenFex_06728.jpg,33,110.5,42.5,94.5,0,1
im_GenFex_06729.jpg,50.0547,126.5547,62.8906,62.8906,0,0
im_GenFex_06730.jpg,113,218.5,62.5,138.5,0,1
im_GenFex_06731.jpg,77,154.5,78.5,130.5,0,1
im_GenFex_06732.jpg,26.2891,28.2891,32.4219,32.4219,0,1
im_GenFex_06733.jpg,180.4531,406.9084,164.119,364.6842,0,1
im_GenFex_06734.jpg,276.6876,455.3845,179.6969,354.2991,0,1
im_GenFex_06735.jpg,98.5017,268.6296,73.6262,198.9855,0,1
im_GenFex_06736.jpg,46.3984,111.3984,58.2031,58.2031,0,0
im_GenFex_06737.jpg,83.7063,181.9943,80.9089,177.3995,0,0
im_GenFex_06738.jpg,126.3593,282.5584,87.5551,226.8431,0,1
im_GenFex_06739.jpg,45,110.5,34.5,90.5,0,1
im_GenFex_06740.jpg,53,150.5,82.5,138.5,0,1
im_GenFex_06741.jpg,223.8609,508.9015,188.5389,481.0439,0,1
im_GenFex_06742.jpg,38.1719,48.1719,47.6563,47.6563,0,1
im_GenFex_06743.jpg,249,376.5,340.5,490.5,0,1
im_GenFex_06744.jpg,154.2169,324.3448,101.4839,233.8076,0,1
im_GenFex_06745.jpg,170.7603,430.9635,115.6945,346.0834,0,1
im_GenFex_06746.jpg,446.7219,773.5489,453.1863,639.3982,0,1
im_GenFex_06747.jpg,27.5078,32.0078,33.9844,33.9844,0,1
im_GenFex_06748.jpg,129.6542,232.5371,76.3141,177.3995,0,1
im_GenFex_06749.jpg,30.25,43.25,37.5,37.5,0,1
im_GenFex_06750.jpg,81,162.5,42.5,110.5,0,1
im_GenFex_06751.jpg,97.5859,201.5859,123.8281,123.8281,0,0
im_GenFex_06752.jpg,125,202.5,54.5,142.5,0,1
im_GenFex_06753.jpg,125,202.5,154.5,230.5,0,1
im_GenFex_06754.jpg,81,158.5,54.5,134.5,0,1
im_GenFex_06755.jpg,25.375,43.375,31.25,31.25,0,1
im_GenFex_06756.jpg,83.7063,195.7787,76.3141,163.6152,0,1
im_GenFex_06757.jpg,170.7603,430.9635,176.3231,443.0892,0,1
im_GenFex_06758.jpg,157.223,363.4887,115.3698,289.972,0,1
im_GenFex_06759.jpg,140.2881,296.4872,94.5195,233.8076,0,1
im_GenFex_06760.jpg,81,154.5,46.5,118.5,0,1
im_GenFex_06761.jpg,33.2969,54.2969,41.4063,41.4063,0,0
im_GenFex_06762.jpg,49,130.5,62.5,122.5,0,1
im_GenFex_06763.jpg,35.4297,35.4297,44.1406,44.1406,0,1
im_GenFex_06764.jpg,97,158.5,62.5,118.5,0,1
im_GenFex_06765.jpg,69,138.5,42.5,114.5,0,1
im_GenFex_06766.jpg,166.4126,391.0574,133.749,317.5407,0,1
im_GenFex_06767.jpg,91.943,215.7318,64.1601,167.2288,0,0
im_GenFex_06768.jpg,223.8609,522.8303,188.5389,439.2575,0,1
im_GenFex_06769.jpg,231.3889,515.8436,188.4489,430.9635,0,1
im_GenFex_06770.jpg,409,604.5,340.5,487.5,0,1
im_GenFex_06771.jpg,34.2109,49.2109,42.5781,42.5781,0,1
im_GenFex_06772.jpg,175.6021,278.485,90.0985,195.7787,0,1
im_GenFex_06773.jpg,46.0938,85.5938,57.8125,57.8125,0,1
im_GenFex_06774.jpg,454.9107,681.3661,449.1327,649.6979,0,1
im_GenFex_06775.jpg,129,214.5,82.5,158.5,0,1
im_GenFex_06776.jpg,307.4338,578.5456,146.7525,411.3999,0,0
im_GenFex_06777.jpg,31.4688,32.9688,39.0625,39.0625,0,1
im_GenFex_06778.jpg,53,130.5,50.5,126.5,0,0
im_GenFex_06779.jpg,97,170.5,38.5,130.5,0,1
im_GenFex_06780.jpg,49.1328,42.1328,52.7344,52.7344,0,1
im_GenFex_06781.jpg,128.3202,258.1718,100.5373,221.7946,0,1
im_GenFex_06782.jpg,195.0117,443.0892,152.0717,382.4606,0,1
im_GenFex_06783.jpg,237.7898,536.7591,118.8949,397.4711,0,1
im_GenFex_06784.jpg,280.0938,598.5938,357.8125,357.8125,0,0
im_GenFex_06785.jpg,122.3947,245.9285,98.1436,219.5383,0,1
im_GenFex_06786.jpg,39.3906,52.3906,49.2188,49.2188,0,1
im_GenFex_06787.jpg,85.4485,182.5921,50.6413,161.48,0,1
im_GenFex_06788.jpg,119.3949,268.6296,94.5195,254.7008,0,0
im_GenFex_06789.jpg,25,86.5,42.5,94.5,0,1
im_GenFex_06790.jpg,41,126.5,54.5,126.5,0,1
im_GenFex_06791.jpg,61,138.5,50.5,110.5,0,1
im_GenFex_06792.jpg,102.0855,200.3735,76.3141,163.6152,0,1
im_GenFex_06793.jpg,201.0746,343.0519,185.4174,312.7376,0,1
im_GenFex_06794.jpg,137,230.5,114.5,173,0,1
im_GenFex_06795.jpg,43.3516,74.3516,54.2969,54.2969,0,0
im_GenFex_06796.jpg,52.3984,46.3984,58.2031,58.2031,0,1
im_GenFex_06797.jpg,65,134.5,38.5,102.5,0,1
im_GenFex_06798.jpg,138.2288,354.1281,143.0069,354.1281,0,1
im_GenFex_06799.jpg,22.3281,33.8281,27.3438,27.3438,0,1
im_GenFex_06800.jpg,144.2031,297.2031,183.5938,183.5938,0,1
im_GenFex_06801.jpg,41,102.5,14.5,86.5,0,1
im_GenFex_06802.jpg,90.7265,230.0944,77.0315,203.7042,0,1
im_GenFex_06803.jpg,73,170.5,54.5,134.5,0,1
im_GenFex_06804.jpg,146.5088,288.4861,136.9145,258.1718,0,1
im_GenFex_06805.jpg,289,648.5,248.5,584.5,0,1
im_GenFex_06806.jpg,321,696.5,168.5,472.5,0,1
im_GenFex_06807.jpg,257,632.5,248.5,584.5,0,0
im_GenFex_06808.jpg,276.6876,671.3398,248.6188,597.8231,0,1
im_GenFex_06809.jpg,79.1115,172.8048,80.9089,172.8048,0,1
im_GenFex_06810.jpg,42.1328,53.6328,52.7344,52.7344,0,1
im_GenFex_06811.jpg,145,238.5,130.5,218.5,0,0
im_GenFex_06812.jpg,180.4531,406.9084,132.4508,322.4599,0,0
im_GenFex_06813.jpg,41,122.5,50.5,118.5,0,1
im_GenFex_06814.jpg,340.5205,588.598,285.4547,564.3466,0,1
im_GenFex_06815.jpg,33.2969,51.2969,41.4063,41.4063,0,0
im_GenFex_06816.jpg,125,194.5,42.5,110.5,0,1
im_GenFex_06817.jpg,337,696.5,296.5,648.5,0,1
im_GenFex_06818.jpg,363.149,634.2608,230.3253,550.688,0,1
im_GenFex_06819.jpg,328.3948,476.435,15.6572,130.8516,0,1
im_GenFex_06820.jpg,159.3409,385.7963,164.119,375.2402,0,1
im_GenFex_06821.jpg,25,114.5,14.5,90.5,0,1
im_GenFex_06822.jpg,46.3984,71.8984,58.2031,58.2031,0,1
im_GenFex_06823.jpg,138.2288,364.6842,153.5629,364.6842,0,1
im_GenFex_06824.jpg,401.1492,637.101,346.0834,576.4723,0,0
im_GenFex_06825.jpg,73,146.5,54.5,122.5,0,1
im_GenFex_06826.jpg,40.3047,51.8047,50.3906,50.3906,0,1
im_GenFex_06827.jpg,43.3516,52.8516,54.2969,54.2969,0,1
im_GenFex_06828.jpg,194.7813,276.2813,248.4375,248.4375,0,1
im_GenFex_06829.jpg,641.7252,1184.4488,571.5812,1073.0183,0,1
im_GenFex_06830.jpg,338.794,792.2047,179.9531,581.0835,0,1
im_GenFex_06831.jpg,42.1328,68.6328,52.7344,52.7344,0,1
im_GenFex_06832.jpg,264.9016,523.0251,259.1236,459.6888,0,1
im_GenFex_06833.jpg,135.3672,146.8672,172.2656,172.2656,0,0
im_GenFex_06834.jpg,56.1484,62.6484,70.7031,70.7031,0,1
im_GenFex_06835.jpg,258.3084,473.7637,280.7824,473.7637,0,1
im_GenFex_06836.jpg,30.25,30.25,37.5,37.5,0,0
im_GenFex_06837.jpg,34.2109,47.2109,42.5781,42.5781,0,1
im_GenFex_06838.jpg,65,126.5,34.5,94.5,0,1
im_GenFex_06839.jpg,140.2881,289.5228,73.6262,233.8076,0,1
im_GenFex_06840.jpg,77,162.5,50.5,126.5,0,1
im_GenFex_06841.jpg,349.2202,648.1896,355.6846,620.332,0,1
im_GenFex_06842.jpg,122.2573,239.9832,76.2858,191.4803,0,1
im_GenFex_06843.jpg,249.1188,455.3845,179.6969,381.8679,0,1
im_GenFex_06844.jpg,37.2578,39.2578,46.4844,46.4844,0,0
im_GenFex_06845.jpg,350.2043,565.6596,372.6783,574.8492,0,1
im_GenFex_06846.jpg,207.1375,467.3407,164.1974,358.2091,0,1
im_GenFex_06847.jpg,61,138.5,46.5,126.5,0,1
im_GenFex_06848.jpg,81,170.5,118.5,178.5,0,1
im_GenFex_06849.jpg,88.3011,177.3995,71.7193,163.6152,0,1
im_GenFex_06850.jpg,61,126.5,30.5,106.5,0,1
im_GenFex_06851.jpg,43.3516,85.3516,54.2969,54.2969,0,1
im_GenFex_06852.jpg,126.3593,275.594,101.4839,240.772,0,0
im_GenFex_06853.jpg,113.1484,56.1484,70.7031,70.7031,0,0
im_GenFex_06854.jpg,43.4401,166.2858,52.0344,167.2288,0,1
im_GenFex_06855.jpg,22.3281,74.8281,27.3438,27.3438,0,0
im_GenFex_06856.jpg,307.4338,606.4032,188.5389,425.3287,0,1
im_GenFex_06857.jpg,35.4297,44.9297,44.1406,44.1406,0,0
im_GenFex_06858.jpg,255.6404,552.2208,152.0717,418.8378,0,1
im_GenFex_06859.jpg,81,134.5,50.5,98.5,0,1
im_GenFex_06860.jpg,77,166.5,46.5,126.5,0,1
im_GenFex_06861.jpg,207.1375,467.3407,152.0717,406.712,0,1
im_GenFex_06862.jpg,91.943,246.0461,118.7259,233.9204,0,1
im_GenFex_06863.jpg,37.2578,60.2578,46.4844,46.4844,0,1
im_GenFex_06864.jpg,60.1094,86.1094,75.7813,75.7813,0,1
im_GenFex_06865.jpg,57,122.5,30.5,110.5,0,1
im_GenFex_06866.jpg,376.8977,600.7238,261.2032,503.7179,0,1
im_GenFex_06867.jpg,212.3605,301.459,9.6896,90.0985,0,1
im_GenFex_06868.jpg,129.6542,317.5407,124.5594,308.3512,0,1
im_GenFex_06869.jpg,45,110.5,38.5,94.5,0,0
im_GenFex_06870.jpg,22.6328,110.1328,27.7344,27.7344,0,0
im_GenFex_06871.jpg,35.4297,51.4297,44.1406,44.1406,0,1
im_GenFex_06872.jpg,193,504.5,184.5,536.5,0,1
im_GenFex_06873.jpg,57,126.5,50.5,118.5,0,1
im_GenFex_06874.jpg,305,664.5,72.5,424.5,0,1
im_GenFex_06875.jpg,94.4063,72.9063,92.1875,92.1875,0,1
im_GenFex_06876.jpg,69,146.5,42.5,118.5,0,1
im_GenFex_06877.jpg,61,130.5,42.5,98.5,0,1
im_GenFex_06878.jpg,122.2891,84.7891,107.4219,107.4219,0,0
im_GenFex_06879.jpg,101,178.5,190.5,258.5,0,0
im_GenFex_06880.jpg,48.2266,69.2266,60.5469,60.5469,0,1
im_GenFex_06881.jpg,125.0594,200.3735,85.5037,168.21,0,1
im_GenFex_06882.jpg,333,426.5,434.5,518.5,0,1
im_GenFex_06883.jpg,169.1875,221.1875,215.625,215.625,0,1
im_GenFex_06884.jpg,137,202.5,74.5,138.5,0,1
im_GenFex_06885.jpg,460.4793,836.7524,358.8939,652.9607,0,1
im_GenFex_06886.jpg,226.1449,333.6225,5.0948,76.3141,0,0
im_GenFex_06887.jpg,33,98.5,34.5,98.5,0,0
im_GenFex_06888.jpg,171.0074,278.485,99.2881,181.9943,0,1
im_GenFex_06889.jpg,65.3271,168.21,62.5297,154.4256,0,1
im_GenFex_06890.jpg,71.9922,100.9922,91.0156,91.0156,0,0
im_GenFex_06891.jpg,613.8676,940.6946,508.9015,815.3353,0,1
im_GenFex_06892.jpg,137,316.5,108.5,268.5,0,1
im_GenFex_06893.jpg,317.6819,544.1373,322.4599,533.5812,0,1
im_GenFex_06894.jpg,137,242.5,106.5,182.5,0,1
im_GenFex_06895.jpg,168.1457,439.2575,146.7525,411.3999,0,1
im_GenFex_06896.jpg,101.5469,160.5469,128.9063,128.9063,0,1
im_GenFex_06897.jpg,226.1449,342.8121,177.3995,255.511,0,0
im_GenFex_06898.jpg,209,404.5,100.5,260.5,0,1
im_GenFex_06899.jpg,117.1167,230.0944,55.9193,150.9239,0,1
im_GenFex_06900.jpg,389.0234,697.7296,224.8261,515.8436,0,1
im_GenFex_06901.jpg,219.2632,467.3407,212.7003,455.215,0,1
im_GenFex_06902.jpg,269,350.5,14.5,86.5,0,1
im_GenFex_06903.jpg,338.794,728.8684,222.1773,517.7471,0,1
im_GenFex_06904.jpg,353,680.5,248.5,552.5,0,0
im_GenFex_06905.jpg,41,102.5,42.5,102.5,0,0
im_GenFex_06906.jpg,321.3626,648.1896,216.3965,481.0439,0,1
im_GenFex_06907.jpg,502.4371,843.1929,425.3287,717.8337,0,1
im_GenFex_06908.jpg,119.3949,275.594,94.5195,240.772,0,1
im_GenFex_06909.jpg,223.8609,508.9015,63.1796,341.7558,0,1
im_GenFex_06910.jpg,38.1719,62.6719,47.6563,47.6563,0,1
im_GenFex_06911.jpg,89,178.5,50.5,130.5,0,1
im_GenFex_06912.jpg,26.5938,41.0938,32.8125,32.8125,0,1
im_GenFex_06913.jpg,33,98.5,46.5,138.5,0,1
im_GenFex_06914.jpg,152.125,152.125,193.75,193.75,0,0
im_GenFex_06915.jpg,198.5761,301.459,149.8308,223.3475,0,1
im_GenFex_06916.jpg,305,632.5,216.5,536.5,0,1
im_GenFex_06917.jpg,73,138.5,70.5,122.5,0,1
im_GenFex_06918.jpg,41,114.5,42.5,106.5,0,1
im_GenFex_06919.jpg,127.6728,251.2065,61.1974,177.3141,0,1
im_GenFex_06920.jpg,83.7063,177.3995,85.5037,181.9943,0,1
im_GenFex_06921.jpg,146.5088,294.549,88.4116,209.6689,0,0
im_GenFex_06922.jpg,45,126.5,38.5,102.5,0,1
im_GenFex_06923.jpg,61,142.5,62.5,134.5,0,1
im_GenFex_06924.jpg,182.0745,453.1863,160.6813,439.2575,0,0
im_GenFex_06925.jpg,308.5859,78.0859,98.8281,98.8281,0,0
im_GenFex_06926.jpg,105,170.5,74.5,142.5,0,1
im_GenFex_06927.jpg,140.2881,282.5584,115.4127,254.7008,0,0
im_GenFex_06928.jpg,90.7265,203.7042,82.3095,177.3141,0,1
im_GenFex_06929.jpg,61,138.5,38.5,106.5,0,1
im_GenFex_06930.jpg,418.8643,989.4454,293.005,794.4421,0,1
im_GenFex_06931.jpg,69,138.5,22.5,102.5,0,0
im_GenFex_06932.jpg,57,138.5,46.5,114.5,0,1
im_GenFex_06933.jpg,154.2169,317.3804,87.5551,219.8787,0,1
im_GenFex_06934.jpg,79.1115,163.6152,16.5818,108.4776,0,1
im_GenFex_06935.jpg,31.4688,50.9688,39.0625,39.0625,0,1
im_GenFex_06936.jpg,418.8643,717.8337,272.1118,536.7591,0,1
im_GenFex_06937.jpg,50.6406,49.1406,61.7188,61.7188,0,1
im_GenFex_06938.jpg,31.4688,94.9688,39.0625,39.0625,0,0
im_GenFex_06939.jpg,350.2043,744.8565,230.2397,616.2023,0,1
im_GenFex_06940.jpg,177,250.5,130.5,190.5,0,1
im_GenFex_06941.jpg,169.897,288.1527,55.9193,161.48,0,1
im_GenFex_06942.jpg,110.1316,252.109,33.8458,167.2288,0,1
im_GenFex_06943.jpg,171.0074,260.1058,99.2881,177.3995,0,1
im_GenFex_06944.jpg,30.5547,43.0547,37.8906,37.8906,0,1
im_GenFex_06945.jpg,104.0687,239.9832,64.1601,179.3546,0,1
im_GenFex_06946.jpg,73,162.5,50.5,122.5,0,1
im_GenFex_06947.jpg,110.1316,246.0461,88.4116,209.6689,0,1
im_GenFex_06948.jpg,133.3237,261.6652,87.5551,205.9499,0,1
im_GenFex_06949.jpg,125,202.5,50.5,122.5,0,1
im_GenFex_06950.jpg,79.1115,186.5891,85.5037,177.3995,0,1
im_GenFex_06951.jpg,140.2881,296.4872,94.5195,240.772,0,1
im_GenFex_06952.jpg,34.2109,57.2109,42.5781,42.5781,0,1
im_GenFex_06953.jpg,209,584.5,200.5,520.5,0,1
im_GenFex_06954.jpg,101,166.5,66.5,122.5,0,1
im_GenFex_06955.jpg,129,300.5,100.5,260.5,0,1
